,name,address,location,amentities,price,rating,city,Check_in_date,Check_out_date
3501,OYO 13555 Niketan Medanta,102 82 Himalaya Road sector 38 Gurugram Haryana 122001 India,30 km to city centre 14 km to Indira Gandhi International Airport DEL,Restaurant,22276,,Gurgaon,2021-12-02,2021-02-17
3502,Tavisha Villa,H34/18 DLF Phase1 Gurugram Delhi NCR 120001 India,70 km to city centre 86 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurant,8198, 10.0,Gurgaon,2021-12-02,2021-02-17
3503,The Maple Leaf DLF Cyber City,5 Jacaranda Marg DLF City Phase 2 Near DLF Cyber City Gurugram Haryana 122002 India,68 km to city centre 73 km to Indira Gandhi International Airport DEL,Free parkingAirport transfer,4476,,Gurgaon,2021-12-02,2021-02-17
3504,Perch Arbor Golf Course Road,A55/22DLF Phase 1Sector 28 Gurugram Haryana 122002 India,67 km to city centre 93 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurant,2800,,Gurgaon,2021-12-02,2021-02-17
3505,The Mayflower,V11/47 DLF Phase 3 Gurugram Delhi NCR 122002 India,90 km to city centre 71 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurantBathtub,6000,,Gurgaon,2021-12-02,2021-02-17
3506,"Lemon Tree Premier 2, Gurugram",4347 City Centre Sector 29 Gurugram Haryana 122002 India,39 km to city centre 10 km to Indira Gandhi International Airport DEL,PoolParking availableAirport transferGymRestaurantInternet access,7998, 7.8,Gurgaon,2021-12-02,2021-02-17
3507,Hotel City Premier,Plot 6303 Near Galleria Market Opp Super Mart 1 DLF City Phase IV Gurugram Delhi NCR 122002 India,35 km to city centre 11 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurantInternet accessConnecting rooms available,3580,4.0,Gurgaon,2021-12-02,2021-02-17
3508,Hotel City Premier,Plot 6303 Near Galleria Market Opp Super Mart 1 DLF City Phase IV Gurugram Delhi NCR 122002 India,35 km to city centre 11 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurantInternet accessConnecting rooms available,3580,4.0,Gurgaon,2021-12-02,2021-02-17
3509,OYO 4131 Glen Thirty,30P Sector 38 Gurugram India,29 km to city centre 14 km to Indira Gandhi International Airport DEL,Bathtub,22276,,Gurgaon,2021-12-02,2021-02-17
3510,OYO 16953 The Grace Residency,634Sector5Sheetla Mata Mandir Marg Besides Huda Ground Gurugram Haryana 122001 India,25 km to city centre 10 km to Indira Gandhi International Airport DEL,BathtubKitchen,7816,,Gurgaon,2021-12-02,2021-02-17
3511,OYO 16759 Sukhsagar,959/3Rajeev Nagar Mata Mandir Road Sector 12 Gurugram Haryana 122001 India,18 km to city centre 10 km to Indira Gandhi International Airport DEL,Bathtub,18878,,Gurgaon,2021-12-02,2021-02-17
3512,Hotel Smart Villa IV by Royal Collection,M11 A/1 DLF City II Gurugram Haryana 122002 India,67 km to city centre 72 km to Indira Gandhi International Airport DEL,Free parking,40000,,Gurgaon,2021-12-02,2021-02-17
3513,"Lemon Tree Premier 1, Gurugram",4852 Leisure Valley Sector29 Gurugram Haryana 122002 India,39 km to city centre 10 km to Indira Gandhi International Airport DEL,PoolAirport transferSpaGymRestaurantBar,5598, 7.6,Gurgaon,2021-12-02,2021-02-17
3514,OYO 8317 Sector 31,Plot No 1318 Sector 31 Gurugram 122001 India,21 km to city centre 13 km to Indira Gandhi International Airport DEL,Bathtub,22276,  8.0,Gurgaon,2021-12-02,2021-02-17
3515,New Bawa Residency,C12793 near Community Centre Sushant Lok 1 Gurugram Haryana 122002 India,60 km to city centre 12 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferRestaurant,3998,,Gurgaon,2021-12-02,2021-02-17
3516,OYO 13843 DS Cyber Residency,W5/33Near Pink Town Market Dlf Phase 3  Sector24 Gurugram Haryana 122010 India,83 km to city centre 69 km to Indira Gandhi International Airport DEL,Bathtub,2510,,Gurgaon,2021-12-02,2021-02-17
3517,OYO 17425 Dwarka Palace,57/1Sector88AGurgaon Pataudi Road Gurugram Haryana 122505 India,78 km to city centre 19 km to Indira Gandhi International Airport DEL,Bathtub,2532,,Gurgaon,2021-12-02,2021-02-17
3518,OYO 567 Hotel Lime Tree Hospitality,1991 Opposite Ramada Hotel Sector 45 Gurugram Haryana 122003 India,41 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parkingBathtub,2020,,Gurgaon,2021-12-02,2021-02-17
3519,OYO 567 Hotel Lime Tree Hospitality,1991 Opposite Ramada Hotel Sector 45 Gurugram Haryana 122003 India,41 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parkingBathtub,2020,,Gurgaon,2021-12-02,2021-02-17
3520,"The Westin Gurgaon, New Delhi",Number 1 MG Road Sector 29 Gurugram Delhi NCR 122002 India,47 km to city centre 89 km to Indira Gandhi International Airport DEL,PoolFree parkingSpaGymRestaurantBar,12197, 8.8,Gurgaon,2021-12-02,2021-02-18
3521,Taj City Centre Gurugram,Plot No 1 Sector 44 Near HUDA Metro Gurugram Delhi NCR 122 004 India,44 km to city centre 11 km to Indira Gandhi International Airport DEL,PoolFree parkingPet-friendlySpaGymRestaurant,18038, 9.0,Gurgaon,2021-12-02,2021-02-18
3522,Holiday Inn Gurugram Sector 90,Sapphire 90 Sector 90 Gurugram Haryana 122505 India,11 km to city centre 22 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferGymRestaurantBar,7500, 9.0,Gurgaon,2021-12-02,2021-02-18
3523,Holiday Inn Gurugram Sector 90,Sapphire 90 Sector 90 Gurugram Haryana 122505 India,11 km to city centre 22 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferGymRestaurantBar,7500, 9.0,Gurgaon,2021-12-02,2021-02-18
3524,Hyatt Regency Gurgaon,New Delhi NCR NH8 Sector 83 Gurugram Delhi NCR 122004 India,91 km to city centre 21 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferSpaGymRestaurant,11982, 8.6,Gurgaon,2021-12-02,2021-02-18
3525,Dia Park Premier,353357 Sector29 Gurugram Delhi NCR 122001 India,40 km to city centre 98 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferSpaGymRestaurant,24000, 8.6,Gurgaon,2021-12-02,2021-02-18
3526,Dia Park Premier,353357 Sector29 Gurugram Delhi NCR 122001 India,40 km to city centre 98 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferSpaGymRestaurant,24000, 8.6,Gurgaon,2021-12-02,2021-02-18
3527,The Oberoi Gurgaon,443 Udyog Vihar Phase V Gurugram Delhi NCR 122 016 India,78 km to city centre 58 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferSpaGymRestaurant,23250, 9.6,Gurgaon,2021-12-02,2021-02-18
3528,Imperial Apartments,F48 South CityI Near Huda City Metro Station Gurugram Haryana 122001 India,42 km to city centre 11 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurantKitchenInternet access,7500,5.0,Gurgaon,2021-12-02,2021-02-18
3529,Inde Hotel Cyber City,X66A DLF Phase 2 Gurugram Haryana 122002 India,73 km to city centre 70 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,8697, 6.6,Gurgaon,2021-12-02,2021-02-18
3530,Vintage Villa,House no 21Near Radha Krishna Temple Sector 31 Gurugram Haryana 122003 India,22 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parkingBar,9000,,Gurgaon,2021-12-02,2021-02-18
3531,Vintage Villa,House no 21Near Radha Krishna Temple Sector 31 Gurugram Haryana 122003 India,22 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parkingBar,9000,,Gurgaon,2021-12-02,2021-02-18
3532,ibis Gurgaon Golf Course Road Hotel,Block 1 Sector 53 Golf Course Gurugram Delhi NCR 122001 India,78 km to city centre 13 km to Indira Gandhi International Airport DEL,Free parkingAirport transferGymRestaurantBarInternet access,5400, 7.8,Gurgaon,2021-12-02,2021-02-18
3533,Hyatt Place Gurgaon Udyog Vihar,15/1 Old DelhiGurgaon Road Sector 18 Gurugram Delhi NCR 122015 India,61 km to city centre 64 km to Indira Gandhi International Airport DEL,PoolParking availablePet-friendlyAirport transferGymRestaurant,8288,  8.0,Gurgaon,2021-12-02,2021-02-18
3534,Sparklin Suites,B204 Sushant Lok1 Gurugram 122002 India,51 km to city centre 10 km to Indira Gandhi International Airport DEL,Free parkingGym,6597,,Gurgaon,2021-12-02,2021-02-18
3535,Levante Hotel,Cyber City 41/5 U Block DLF Phase 3 Sector 24 Gurugram Haryana 122010 India,77 km to city centre 72 km to Indira Gandhi International Airport DEL,Restaurant,6900,2.0,Gurgaon,2021-12-02,2021-02-18
3536,"Trident, Gurgaon",443 Udyog Vihar Phase V Gurugram Delhi NCR 122001 India,77 km to city centre 61 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferSpaGymRestaurant,12300, 9.4,Gurgaon,2021-12-02,2021-02-18
3537,Hotel Grenville,29 Mehrauli Rd Gurugram HR 122001 India,15 km to city centre 11 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,4834,,Gurgaon,2021-12-02,2021-02-18
3538,Krishna Coddle Executive,714A B Block Sushant Shopping Arcade Sushant LokI Gurugram Haryana 122002 India,52 km to city centre 10 km to Indira Gandhi International Airport DEL,Free parking,4798,,Gurgaon,2021-12-02,2021-02-18
3539,Liveinn Style,137 Sector31 Gurugram HR 122001 India,25 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,8352,,Gurgaon,2021-12-02,2021-02-18
3540,Moon Residency,A  128 National Highway  8 Near International Airport Gurugram New Delhi 110037 India,84 km to city centre 73 km to Indira Gandhi International Airport DEL,Free parking,4857,,Gurgaon,2021-12-02,2021-02-18
3541,Bawa Residency,C12771 C Sushant Lok 1 Next to Paras Hospital Gurugram Haryana 122009 India,60 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parkingAirport transferConnecting rooms available,5997,  8.0,Gurgaon,2021-12-02,2021-02-18
3542,Bawa Residency,C12771 C Sushant Lok 1 Next to Paras Hospital Gurugram Haryana 122009 India,60 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parkingAirport transferConnecting rooms available,5997,  8.0,Gurgaon,2021-12-02,2021-02-18
3543,Ambrosia By ZiffyHomes,HNo 400 Sector39 Gurugram 122001 India,30 km to city centre 14 km to Indira Gandhi International Airport DEL,Free parking,3777,,Gurgaon,2021-12-02,2021-02-18
3544,HYDEWEST INDIA,158 Sector 38 Gurugram Gurugram harayana 122003 India,33 km to city centre 14 km to Indira Gandhi International Airport DEL,Free parkingAirport transferBathtubKitchen,16660,  8.0,Gurgaon,2021-12-02,2021-02-18
3545,Aadat Residency,Plot No824 Sector 47 Gurugram Haryana 122018 India,37 km to city centre 15 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,5400,,Gurgaon,2021-12-02,2021-02-18
3546,The Bristol Hotel,DLF City Phase I Gurugram Delhi NCR 122002 India,68 km to city centre 85 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferSpaGymRestaurant,9900, 7.4,Gurgaon,2021-12-02,2021-02-18
3547,"When In Gurgaon - Service Apartments, Opp. Artemis Hospital",564 Sector 52 Opposite Artemis Hospital Gurugram Haryana 122003 India,55 km to city centre 14 km to Indira Gandhi International Airport DEL,Free parking,6000,,Gurgaon,2021-12-02,2021-02-18
3548,Olive Cozy stays,P 400 Sector 38 Gurugram Haryana 122003 India,32 km to city centre 14 km to Indira Gandhi International Airport DEL,Free parkingPet-friendlyKitchen,5700,,Gurgaon,2021-12-02,2021-02-18
3549,CoRoomS SanVi Prime Unitech Cyber Park,Plot #1088P Sector 40 Beside Unitech Cyber Par Gurugram Haryana 122001 India,33 km to city centre 13 km to Indira Gandhi International Airport DEL,Free parkingAirport transfer,2623,,Gurgaon,2021-12-02,2021-02-18
3550,Olive Serviced Apartments Gurgaon,1208 DLF Phase  IV Gurugram Haryana 122002 India,55 km to city centre 97 km to Indira Gandhi International Airport DEL,Free parkingPet-friendlyAirport transfer,6000, 10.0,Gurgaon,2021-12-02,2021-02-18
3551,SKY CITY HOTEL,1 OLD JUDICIAL COMPLEX SECTOR  151 Gurugram Haryana 122001 India,08 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parkingAirport transferSpaGymRestaurantBar,9180, 6.6,Gurgaon,2021-12-02,2021-02-18
3552,Ahuja Residency Vista Signature,B109 & 110 Near Unitech Signature Tower South City  I Gurugram India,34 km to city centre 10 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,7599, 10.0,Gurgaon,2021-12-02,2021-02-18
3553,Ahuja Residency Vista Signature,B109 & 110 Near Unitech Signature Tower South City  I Gurugram India,34 km to city centre 10 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,7599, 10.0,Gurgaon,2021-12-02,2021-02-18
3554,JK Rooms 143 Amazone Holiday Guest House,V block  37/8 DLF Phase 3 Near Narayana hospital Gurugram Gurugram Haryana 122001 India,84 km to city centre 66 km to Indira Gandhi International Airport DEL,Free parking,10500,,Gurgaon,2021-12-02,2021-02-18
3555,Gazebo Inn And Suites,Plot No GH 07 Sector 39 Gurugram Haryana 122001 India,25 km to city centre 13 km to Indira Gandhi International Airport DEL,Free parking,7425,,Gurgaon,2021-12-02,2021-02-18
3556,Lemon Tree Hotel Sohna Road,Sector 68 Gurugram Haryana 122021 India,10 km to city centre 21 km to Indira Gandhi International Airport DEL,PoolSpaRestaurant,10878, 9.2,Gurgaon,2021-12-02,2021-02-18
3557,Pacific Inn Suryansh Hotel,17 Milestones Dhunella Sohna Road Hryana Gurugram 122001 India,52 km to city centre 16 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferRestaurant,8045,  8.0,Gurgaon,2021-12-02,2021-02-18
3558,Olive Studio Rooms,1120 Sec43 Golf Course Road Gurugram HR 122002 India,68 km to city centre 11 km to Indira Gandhi International Airport DEL,Free parkingKitchen,5100, 10.0,Gurgaon,2021-12-02,2021-02-18
3559,Aakritii Hotels,702 Sector 23 Rd Gurugram HR 122017 India,61 km to city centre 64 km to Indira Gandhi International Airport DEL,Free parking,3295, 9.6,Gurgaon,2021-12-02,2021-02-18
3560,Jade By ZiffyHomes,House No839 Sector38 Near Medanta Hospital Near Vita Dairy Gurugram Haryana 122003 India,20 km to city centre 12 km to Indira Gandhi International Airport DEL,Free parking,5037,,Gurgaon,2021-12-02,2021-02-18
3561,Bellagio Inn & Suites,Flat No 202 1st Floor Plot No GH 02 Sector 51 Gurugram Haryana 122018 India,51 km to city centre 14 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,6900,,Gurgaon,2021-12-02,2021-02-18
3562,Ahuja Residency Cyber City I,55 Jacaranda Marg Mushedpur DLF Phase 2 Sector 25 Gurugram Haryana 122008 India,69 km to city centre 74 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,6867,,Gurgaon,2021-12-02,2021-02-18
3563,AAN HOTEL,Plot no 260 sector 38 Gurugram 122001 India,35 km to city centre 14 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,7500,,Gurgaon,2021-12-02,2021-02-18
3564,AAN HOTEL,Plot no 260 sector 38 Gurugram 122001 India,35 km to city centre 14 km to Indira Gandhi International Airport DEL,Free parkingRestaurant,7500,,Gurgaon,2021-12-02,2021-02-18
3565,Urban Key House,Plot No 136P Sector 39 Urban Estate Opposite to Medanta Hospital Gurugram Haryana 122003 India,25 km to city centre 13 km to Indira Gandhi International Airport DEL,Free parkingGym,4500, 10.0,Gurgaon,2021-12-02,2021-02-18
3566,Radisson Gurugram Sohna Road City Center,Main Sohna Road Sector 49 Gurugram Delhi NCR 122002 India,51 km to city centre 16 km to Indira Gandhi International Airport DEL,PoolParking availableAirport transferSpaGymRestaurant,19927,  8.2,Gurgaon,2021-12-02,2021-02-18
3567,"The Leela Ambience Hotel & Residences, Gurugram",Ambience Island National Highway8 Gurugram Delhi NCR 122002 India,85 km to city centre 56 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferSpaGymRestaurant,20997,  8.4,Gurgaon,2021-12-02,2021-02-18
3568,Ahuja Residency Gurgaon,N3/36 DLF City Phase II Gurugram Delhi NCR 122002 India,69 km to city centre 71 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurant,9834,4.0,Gurgaon,2021-12-02,2021-02-18
3569,Platinum Infrasource,B  618 Sushant Lok phase  1 Gurugram Haryana 122009 India,48 km to city centre 10 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurantBathtub,7200,,Gurgaon,2021-12-02,2021-02-18
3570,OYO 19751 Parkview Residency,A1/167Ait ChowkHuda Sushant Lok 2Sector 55 Gurugram Haryana 122001 India,85 km to city centre 14 km to Indira Gandhi International Airport DEL,Free parkingBathtub,28316,,Gurgaon,2021-12-02,2021-02-18
3571,OYO 26915 Hotel North East Residency,Main Golf Course Rd Sector55 Gurugram Haryana 122001 India,87 km to city centre 15 km to Indira Gandhi International Airport DEL,Bathtub,28316,,Gurgaon,2021-12-02,2021-02-18
3572,The Habitare Gurgaon,21/1 MG Road Sector 14 Gurugram 122001 India,15 km to city centre 11 km to Indira Gandhi International Airport DEL,Free parkingAirport transferSpaGymRestaurantBathtub,6747,4.0,Gurgaon,2021-12-02,2021-02-18
3573,Smart Inn-1,83JACARANDA MARGDLF PHASEII Gurugram Haryana 122002 India,68 km to city centre 72 km to Indira Gandhi International Airport DEL,Free parkingAirport transfer,4756,,Gurgaon,2021-12-02,2021-02-18
3574,Tavisha Villa,H34/18 DLF Phase1 Gurugram Delhi NCR 120001 India,70 km to city centre 86 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurant,12297, 10.0,Gurgaon,2021-12-02,2021-02-18
3575,Tavisha Villa,H34/18 DLF Phase1 Gurugram Delhi NCR 120001 India,70 km to city centre 86 km to Indira Gandhi International Airport DEL,Free parkingAirport transferRestaurant,12297, 10.0,Gurgaon,2021-12-02,2021-02-18
3576,The Royal Crown,334335 SOUTHCITY 1 BLOCK A SECTOR 30 Gurugram HARYANA 122001 India,33 km to city centre 11 km to Indira Gandhi International Airport DEL,Free parkingPet-friendlyAirport transferGymRestaurant,4497,,Gurgaon,2021-12-02,2021-02-18
3577,OYO 16759 Sukhsagar,959/3Rajeev Nagar Mata Mandir Road Sector 12 Gurugram Haryana 122001 India,18 km to city centre 10 km to Indira Gandhi International Airport DEL,Bathtub,28316,,Gurgaon,2021-12-02,2021-02-18
3578,"Lemon Tree Premier 2, Gurugram",4347 City Centre Sector 29 Gurugram Haryana 122002 India,39 km to city centre 10 km to Indira Gandhi International Airport DEL,PoolParking availableAirport transferGymRestaurantInternet access,9998, 7.8,Gurgaon,2021-12-02,2021-02-18
3579,Crowne Plaza Hotel Gurgaon,Site 2 Sector 29 Opp Signature Tower Gurugram Delhi NCR 122001 India,38 km to city centre 10 km to Indira Gandhi International Airport DEL,PoolFree parkingAirport transferSpaGymRestaurant,12374, 9.0,Gurgaon,2021-12-02,2021-02-18
3580,OYO 29687 Sunny Guest House,88Sector 1 Imt  Near Hsiidc Market Gurugram Haryana 122052 India,13 km to city centre 25 km to Indira Gandhi International Airport DEL,Free parkingBathtubKitchen,28316,,Gurgaon,2021-12-02,2021-02-18
